FamilyTitle,FamilyCode,ClassTitle,ClassCode,BrickTitle,BrickCode,AttributeTitle,AttributeCode,AttributeValueTitle,AttributeValueCode,AttributeValueDefinition,searchable_text,searchable_text_uncleaned,stl_embedding,uuid,ref_uuid
Prepared/Preserved Foods,50190000,Baby/Infant - Foods/Beverages,50193000,Baby/Infant - Specialised Foods (Frozen),10006273,Base Ingredient,20000015.0,EGG,30000927.0,,BABY INFANT SPECIALISED FOODS FROZEN EGG,BABY/INFANT - SPECIALISED FOODS (FROZEN) EGG,[],788849c7-7abe-42df-9989-860bfe0e8dc7,
Prepared/Preserved Foods,50190000,Baby/Infant - Foods/Beverages,50193000,Baby/Infant - Specialised Foods (Frozen),10006273,Base Ingredient,20000015.0,FISH,30005669.0,,BABY INFANT SPECIALISED FOODS FROZEN FISH,BABY/INFANT - SPECIALISED FOODS (FROZEN) FISH,[],e625c4ef-4fa0-4a0e-8b2d-473f0654902c,
Prepared/Preserved Foods,50190000,Baby/Infant - Foods/Beverages,50193000,Baby/Infant - Specialised Foods (Frozen),10006273,Base Ingredient,20000015.0,CORN FLOUR,30017226.0,,BABY INFANT SPECIALISED FOODS FROZEN CORN FLOUR,BABY/INFANT - SPECIALISED FOODS (FROZEN) CORN FLOUR,[],e99ffac2-ba3f-4200-b123-5fcc6be02865,
Beverages,50200000,Alcoholic Beverages (Includes De-Alcoholised Variants),50202200,Beer,10000159,Type of Beer,20000017.0,LAGER,30001381.0,,BEER LAGER,BEER LAGER,[],eccd6a66-b9bd-493f-9c5b-64d8df0c7c90,
Beverages,50200000,Alcoholic Beverages (Includes De-Alcoholised Variants),50202200,Beer,10000159,Type of Beer,20000017.0,ALE-LAGER HYBRID,30000160.0,,BEER ALE LAGER HYBRID,BEER ALE-LAGER HYBRID,[],939d11b1-119a-4828-abdd-a455b4d09d55,
Beverages,50200000,Alcoholic Beverages (Includes De-Alcoholised Variants),50202200,Beer,10000159,Type of Beer,20000017.0,ALE,30000158.0,,BEER ALE,BEER ALE,[],01ed8d3c-080f-4236-83d2-78aaef6525a6,
Bread/Bakery Products,50180000,Biscuits/Cookies,50182100,Biscuits/Cookies (Perishable),10000160,Type of Biscuit/Cookie,20000018.0,BISCUIT WAFFLE MIX,30017140.0,,BISCUITS COOKIES PERISHABLE BISCUIT WAFFLE MIX,BISCUITS/COOKIES (PERISHABLE) BISCUIT WAFFLE MIX,[],3cb2a3ed-4ee8-4591-b6a7-bf25053c607f,
Bread/Bakery Products,50180000,Biscuits/Cookies,50182100,Biscuits/Cookies (Perishable),10000160,Type of Biscuit/Cookie,20000018.0,SANDWICH,30002111.0,,BISCUITS COOKIES PERISHABLE SANDWICH,BISCUITS/COOKIES (PERISHABLE) SANDWICH,[],74552151-37c5-4a92-8cb5-15015a4b90d8,
Bread/Bakery Products,50180000,Biscuits/Cookies,50182100,Biscuits/Cookies (Perishable),10000160,Type of Biscuit/Cookie,20000018.0,SPITZKUCHEN,30017150.0,,BISCUITS COOKIES PERISHABLE SPITZKUCHEN,BISCUITS/COOKIES (PERISHABLE) SPITZKUCHEN,[],d9d66689-c48e-44e0-b680-e30303c9a2e8,
Bread/Bakery Products,50180000,Biscuits/Cookies,50182100,Biscuits/Cookies (Perishable),10000160,Type of Biscuit/Cookie,20000018.0,ICE BISCUITS,30017144.0,"Wafer for garnishing and decorating ice cream, also desserts or cakes.",BISCUITS COOKIES PERISHABLE ICE BISCUITS,BISCUITS/COOKIES (PERISHABLE) ICE BISCUITS,[],a9a9d1f8-6c5a-4d2d-bb98-b5101f7d9802,
Bread/Bakery Products,50180000,Biscuits/Cookies,50182100,Biscuits/Cookies (Perishable),10000160,Type of Biscuit/Cookie,20000018.0,LYE SPECIALTIES (OR PRETZEL-TYPE BISCUITS),30017147.0,Lye Specialities are a baked specialty. They are made by immersing bread rolls in a lye solution before baking. The perhaps best known shape is the Pretzel.,BISCUITS COOKIES PERISHABLE LYE SPECIALTIES OR PRETZEL TYPE BISCUITS,BISCUITS/COOKIES (PERISHABLE) LYE SPECIALTIES (OR PRETZEL-TYPE BISCUITS),[],6e4c2919-ae31-4c61-82a1-6210c21a1cd8,
Bread/Bakery Products,50180000,Biscuits/Cookies,50182100,Biscuits/Cookies (Perishable),10000160,Type of Biscuit/Cookie,20000018.0,SHORTBREAD,30002219.0,,BISCUITS COOKIES PERISHABLE SHORTBREAD,BISCUITS/COOKIES (PERISHABLE) SHORTBREAD,[],7731300c-7f0b-4cd3-b969-eaa58c84b283,
Bread/Bakery Products,50180000,Biscuits/Cookies,50182100,Biscuits/Cookies (Perishable),10000160,Type of Biscuit/Cookie,20000018.0,PRETZEL,30001924.0,,BISCUITS COOKIES PERISHABLE PRETZEL,BISCUITS/COOKIES (PERISHABLE) PRETZEL,[],08ce614a-170c-47dd-875d-73566c94bfd8,
